runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.083,86,171,7682,24383,406,406,394,399,41,54,12,0,20,0,0,0,0,0,0.001,0.015,0.012,0.062,0.063,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-10.agents
0.193,89,175,54091,96966,399,399,385,388,47,10,9,0,70,0,0,0,0,0,0,0.018,0.015,0.168,0.168,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-11.agents
0.01,6,12,1118,3952,356,356,352,353,4,1,0,0,5,0,0,0,0,0,0,0.002,0.002,0.004,0.004,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-12.agents
0.015,11,22,1192,4272,394,394,387,390,3,0,2,1,8,0,0,0,0,0,0.001,0.001,0.001,0.009,0.009,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-13.agents
0.042,31,60,3867,13891,438,438,434,436,21,13,5,0,13,0,0,0,0,0,0,0.007,0.006,0.03,0.03,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-14.agents
0.015,6,13,1167,4711,437,437,434,436,7,2,1,0,3,0,0,0,0,0,0,0.003,0.001,0.006,0.006,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-15.agents
0.009,5,11,804,3099,367,367,365,366,4,3,0,1,1,0,0,0,0,0,0,0.002,0.001,0.003,0.003,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-16.agents
2.028,1389,2772,345385,821040,445,445,424,429,487,226,50,12,1101,0,0,0,0,0.002,0.025,0.372,0.236,1.6,1.63,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-17.agents
0.035,8,16,8107,12149,470,470,457,458,7,6,0,0,2,0,0,0,0,0,0,0.004,0.003,0.024,0.025,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-18.agents
0.011,6,12,834,3102,375,375,370,372,6,3,0,0,3,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-19.agents
0.016,7,14,1618,5806,397,397,395,396,8,3,0,0,4,0,0,0,0,0,0.001,0.005,0.003,0.005,0.006,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-20.agents
0.018,9,19,1458,5566,405,405,403,404,11,4,2,0,3,0,0,0,0,0,0,0.006,0.006,0.007,0.007,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-21.agents
0.057,36,72,5204,18652,458,458,455,456,47,23,1,0,12,0,0,0,0,0,0,0.005,0.005,0.046,0.046,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-22.agents
0.029,19,38,3897,10689,387,387,381,383,8,12,2,1,4,0,0,0,0,0,0.001,0.007,0.002,0.017,0.017,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-23.agents
0.029,18,37,2864,10710,394,394,391,393,25,10,3,4,1,0,0,0,0,0,0,0.003,0.003,0.019,0.019,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-24.agents
0.163,129,223,19676,51438,420,420,414,417,84,101,13,0,15,0,0,0,0,0,0,0.041,0.028,0.114,0.115,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-25.agents
0.062,34,69,6307,17214,415,415,407,410,20,3,0,4,27,0,0,0,0,0,0,0.011,0.009,0.042,0.042,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-26.agents
0.007,1,3,725,2835,362,362,362,362,7,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-27.agents
0.041,21,39,2137,7436,391,391,387,388,11,9,5,0,7,0,0,0,0,0,0,0.006,0.004,0.03,0.03,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-28.agents
0.025,8,15,1301,4490,446,446,444,446,7,4,2,1,1,0,0,0,0,0,0,0.007,0.003,0.007,0.007,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-29.agents
0.061,40,81,5062,18787,463,463,460,461,29,18,2,4,16,0,0,0,0,0,0.001,0.018,0.011,0.034,0.037,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-30.agents
0.02,12,24,1939,6289,378,378,373,375,11,8,0,0,4,0,0,0,0,0,0,0.004,0.003,0.011,0.011,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-31.agents
0.016,11,23,1482,5547,394,394,390,393,10,7,1,0,3,0,0,0,0,0,0,0.001,0.001,0.011,0.011,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-32.agents
0.011,4,9,911,3734,453,453,452,453,3,2,0,0,2,0,0,0,0,0,0,0.002,0.002,0.003,0.003,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-33.agents
0.012,6,13,973,3658,357,357,353,355,9,3,1,0,2,0,0,0,0,0,0,0.001,0.001,0.007,0.007,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-34.agents
0.026,11,22,1329,5119,444,444,436,440,7,6,0,0,5,0,0,0,0,0,0,0.005,0.004,0.013,0.013,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-35.agents
0.009,4,9,723,2960,365,365,360,363,7,3,0,0,1,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-36.agents
0.012,4,9,1011,3859,398,398,397,397,6,3,0,0,1,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-37.agents
0.325,309,610,29559,92945,455,455,449,450,76,172,25,10,102,0,0,0,0,0,0.005,0.083,0.062,0.225,0.232,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-38.agents
0.072,51,101,11496,28524,392,392,386,387,21,6,3,2,40,0,0,0,0,0,0.002,0.016,0.014,0.05,0.052,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-39.agents
0.012,5,10,1227,4205,379,379,373,374,5,1,0,0,4,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-40.agents
0.019,14,29,1859,6490,394,394,388,390,6,4,5,0,5,0,0,0,0,0,0,0.006,0.003,0.008,0.008,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-41.agents
0.011,3,7,799,3353,365,365,365,365,9,2,0,0,1,0,0,0,0,0,0,0.002,0.002,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-42.agents
0.023,13,26,1918,6932,415,415,413,414,10,6,1,0,6,0,0,0,0,0,0,0.003,0.002,0.014,0.014,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-43.agents
0.02,7,15,2378,8123,454,454,450,451,12,1,0,0,6,0,0,0,0,0,0,0.002,0.002,0.011,0.011,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-44.agents
0.339,159,307,59375,138107,440,440,435,437,32,113,8,0,38,0,0,0,0,0,0,0.102,0.075,0.232,0.232,0.006,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-45.agents
0.01,2,4,663,2750,418,418,417,418,6,2,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-46.agents
1.76,1456,2912,230659,573699,360,360,340,345,428,104,194,0,1158,0,0,0,0.001,0.001,0.024,0.437,0.313,1.276,1.302,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-47.agents
0.014,5,11,1021,4188,504,504,501,503,6,1,1,0,3,0,0,0,0,0,0,0.003,0.003,0.005,0.005,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-48.agents
0.014,6,13,1015,4002,393,393,391,392,9,4,0,0,2,0,0,0,0,0,0,0.002,0.001,0.007,0.007,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-30agents-49.agents
