runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
2.124,890,1540,130871,342022,735,735,723,723,477,890,0,0,0,0,0,0,0,0,0.024,0.136,0.142,1.9,1.926,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-36.agents
8.139,4278,8202,420567,1370404,723,723,710,710,1995,4278,0,0,0,0,0,0,0,0,0.096,0.471,0.502,7.382,7.491,0.012,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-37.agents
14.833,9565,18519,640157,2238401,657,657,646,646,4402,9565,0,0,0,0,0,0,0,0,0.218,0.661,0.703,13.6,13.853,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-38.agents
60.001,30868,55481,3304511,9556479,-1,740,727,727,11621,30868,0,0,0,0,0,0,0,0,0.72,3.616,3.619,54.502,55.322,0.011,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-39.agents
60.001,31227,60717,3616479,10698071,-1,713,703,703,9244,31227,0,0,0,0,0,0,0,0,0.732,4.138,4.064,53.963,54.809,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-40.agents
60.001,35078,65792,2985493,10218026,-1,739,734,734,12375,35078,0,0,0,0,0,0,0,0,0.763,3.578,3.507,54.681,55.545,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-41.agents
60.003,42691,83035,3288669,10074297,-1,555,542,542,18491,42691,0,0,0,0,0,0,0,0,1.007,2.964,3.234,54.551,55.671,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-42.agents
60.005,19124,34069,5596613,10291900,-1,675,660,660,7774,19124,0,0,0,0,0,0,0,0,0.45,5.536,6.095,52.678,53.197,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-43.agents
60.002,24002,41775,4347428,10322115,-1,754,745,745,10997,24002,0,0,0,0,0,0,0,0,0.554,3.201,3.32,55.162,55.793,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-44.agents
60.001,23112,43437,2504571,7387953,-1,667,652,652,9403,23112,0,0,0,0,0,0,0,0,0.803,3.381,3.661,54.398,55.296,0.013,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-45.agents
1.048,578,990,53073,172217,695,695,690,690,487,578,0,0,0,0,0,0,0,0,0.012,0.053,0.055,0.95,0.962,0.012,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-46.agents
60.002,27262,49762,4416064,11388064,-1,700,688,688,13473,27262,0,0,0,0,0,0,0,0,0.598,3.447,3.466,55.03,55.704,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-47.agents
60.004,26994,50955,4238109,11487135,-1,676,664,664,12553,26994,0,0,0,0,0,0,0,0,0.669,5.363,5.491,52.562,53.299,0.011,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-48.agents
60.001,37328,72156,3117478,10704087,-1,696,683,683,20122,37328,0,0,0,0,0,0,0,0,0.88,2.693,3.09,54.95,55.924,0.01,Disjoint ICBS+BP with SIPP,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-49.agents
