runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.002,42086,78722,7461454,17485989,-1,642,628,628,13841,42086,0,0,0,0,0,0,0,0,0.974,5.334,5.763,51.649,52.758,0.009,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-33.agents
60.002,35756,69937,8627402,17317069,-1,614,592,592,8962,35756,0,0,0,0,0,0,0,0,0.829,7.4,10.293,47.036,47.97,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-34.agents
60.001,38649,76490,6909744,18660427,-1,744,731,731,14273,38649,0,0,0,0,0,0,0,0,1.038,6.155,5.907,51.445,52.586,0.013,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-35.agents
1.328,852,1534,155331,371849,735,735,723,723,460,852,0,0,0,0,0,0,0,0,0.021,0.082,0.097,1.169,1.192,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-36.agents
8.468,6502,12318,795866,2124825,723,723,710,710,2573,6502,0,0,0,0,0,0,0,0,0.172,0.544,0.551,7.531,7.721,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-37.agents
10.791,8959,17391,748325,2441592,657,657,646,646,4408,8959,0,0,0,0,0,0,0,0,0.22,0.59,0.702,9.655,9.889,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-38.agents
60.001,29109,53757,4206846,11097760,-1,740,727,727,10873,29109,0,0,0,0,0,0,0,0,1.004,5.55,5.461,51.97,53.108,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-39.agents
60.002,43033,83892,7609513,18802171,-1,715,703,703,8526,43033,0,0,0,0,0,0,0,0,1.002,6.674,6.353,50.881,51.982,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-40.agents
60.001,46823,87460,5800920,16655946,-1,739,734,734,14530,46823,0,0,0,0,0,0,0,0,0.882,5.398,5.359,52.34,53.352,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-41.agents
60.001,52851,103487,5556824,17040844,-1,555,542,542,25349,52851,0,0,0,0,0,0,0,0,1.214,3.708,3.908,53.337,54.692,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-42.agents
60.002,28104,46742,12316154,24262956,-1,675,660,660,10173,28104,0,0,0,0,0,0,0,0,0.482,8.839,9.749,48.773,49.338,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-43.agents
60.004,35653,61547,9758411,19594639,-1,754,745,745,15346,35653,0,0,0,0,0,0,0,0,0.818,4.339,4.339,53.61,54.533,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-44.agents
60.004,44289,85109,7225852,19133944,-1,668,652,652,15092,44289,0,0,0,0,0,0,0,0,1.02,5.165,5.363,52.042,53.191,0.011,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-45.agents
0.679,526,940,57872,165786,695,695,690,690,360,526,0,0,0,0,0,0,0,0,0.008,0.069,0.067,0.575,0.584,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-46.agents
60.001,40095,74813,8930839,20778001,-1,700,688,688,18570,40095,0,0,0,0,0,0,0,0,0.834,5.164,5.232,52.618,53.53,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-47.agents
60.001,40965,78509,8828654,22019934,-1,677,664,664,14980,40965,0,0,0,0,0,0,0,0,0.89,7.795,8.071,49.11,50.084,0.012,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-48.agents
60.001,49379,95589,5425366,15981145,-1,696,683,683,26149,49379,0,0,0,0,0,0,0,0,1.204,3.832,4.152,53.235,54.557,0.01,Disjoint ICBS+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-50agents-49.agents
