runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
4.243,2473,4817,443057,1241951,610,610,596,599,1412,1521,143,112,697,0,0,0,0.004,0,0.05,1.117,0.733,3.03,3.086,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-8.agents
0.172,112,225,19200,56521,534,534,527,528,81,21,2,0,89,0,0,0,0,0,0.003,0.029,0.021,0.13,0.134,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-9.agents
0.1,52,101,7230,23543,536,536,526,532,53,27,17,0,8,0,0,0,0,0.001,0,0.019,0.018,0.07,0.07,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-10.agents
0.081,39,79,7178,22055,557,557,552,553,43,17,2,0,20,0,0,0,0,0,0,0.012,0.011,0.059,0.059,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-11.agents
0.094,74,141,10247,26002,451,451,439,444,70,59,4,0,11,0,0,0,0,0.001,0.003,0.015,0.008,0.067,0.069,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-12.agents
1.007,462,918,188013,386652,531,531,506,509,149,72,23,0,367,0,0,0,0.002,0,0.01,0.271,0.245,0.713,0.724,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-13.agents
0.03,10,20,2147,8503,612,612,610,612,17,7,2,0,1,0,0,0,0,0,0,0.006,0.004,0.016,0.016,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-14.agents
1.23,1040,1804,115866,332421,543,543,536,539,435,745,91,22,182,0,0,0,0.003,0.001,0.013,0.246,0.16,0.952,0.966,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-15.agents
17.488,9745,19392,3433839,7339291,504,504,482,486,1937,541,195,25,8984,0,0,0,0.011,0.006,0.194,3.501,3.026,13.642,13.866,0.013,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-16.agents
0.114,69,139,9152,29991,500,500,490,493,70,17,2,4,46,0,0,0,0,0,0.002,0.033,0.014,0.071,0.073,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-17.agents
1.409,1147,2294,143123,487776,499,499,486,492,705,370,64,0,713,0,0,0,0.005,0,0.019,0.216,0.161,1.15,1.173,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-18.agents
0.081,47,88,7073,23610,524,524,514,516,78,12,4,0,31,0,0,0,0.001,0,0,0.008,0.006,0.064,0.064,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-19.agents
0.414,271,532,51642,168879,569,569,560,565,259,46,53,0,172,0,0,0,0,0.001,0.007,0.052,0.045,0.342,0.349,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-20.agents
10.003,6004,11858,1424442,3298250,518,518,498,503,3520,3018,562,17,2407,0,0,0,0.011,0,0.116,2.016,1.504,7.774,7.916,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-21.agents
0.07,47,94,5066,18650,518,518,513,514,44,24,11,0,12,0,0,0,0,0,0.001,0.007,0.005,0.052,0.053,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-22.agents
1.47,1192,2201,122943,372187,568,568,558,563,628,969,66,22,135,0,0,0,0.004,0,0.016,0.307,0.202,1.117,1.138,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-23.agents
2.027,1434,2784,192855,605912,562,562,554,556,910,963,48,10,413,0,0,0,0.002,0,0.031,0.403,0.292,1.565,1.6,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-24.agents
2.133,1467,2756,228152,668163,565,565,550,555,757,736,190,19,522,0,0,0,0.004,0,0.024,0.521,0.396,1.564,1.59,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-25.agents
0.253,182,363,28273,88413,580,580,573,574,66,40,14,11,117,0,0,0,0,0,0.001,0.054,0.041,0.189,0.19,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-26.agents
0.134,63,117,10373,37191,614,614,604,607,69,20,12,0,31,0,0,0,0,0.001,0.001,0.023,0.017,0.099,0.1,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-27.agents
0.694,403,733,99888,234363,578,578,567,571,290,223,20,1,159,0,0,0,0,0.001,0.009,0.111,0.079,0.561,0.572,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-28.agents
2.641,1902,3669,286904,776545,504,504,486,489,932,895,150,65,792,0,0,0,0.004,0.001,0.036,0.626,0.444,1.943,1.987,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-29.agents
0.429,355,702,31879,121136,478,478,469,472,334,184,24,0,147,0,0,0,0,0,0.002,0.066,0.056,0.346,0.35,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-30.agents
0.184,138,271,15893,49260,550,550,540,545,106,91,16,0,31,0,0,0,0.001,0.001,0.003,0.043,0.024,0.125,0.128,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-31.agents
0.261,202,399,23012,73918,534,534,529,529,134,126,26,0,50,0,0,0,0,0,0.005,0.052,0.035,0.194,0.199,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-32.agents
0.094,55,107,7431,22091,505,505,498,501,34,34,8,0,13,0,0,0,0,0,0,0.015,0.011,0.07,0.07,0.011,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-33.agents
0.185,123,240,22059,65438,500,500,491,493,49,28,12,0,83,0,0,0,0,0,0.001,0.038,0.028,0.134,0.136,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-34.agents
10.519,8006,15257,929246,2639578,525,525,512,517,5184,6172,335,30,1469,0,0,0,0.013,0.004,0.136,2.19,1.513,8.08,8.23,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-35.agents
0.373,250,500,40866,123705,561,561,554,558,215,87,31,0,132,0,0,0,0,0,0.004,0.07,0.047,0.288,0.292,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-36.agents
0.03,13,26,2306,8703,547,547,543,545,18,3,7,0,3,0,0,0,0,0,0.001,0.004,0.003,0.018,0.019,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-37.agents
0.117,87,174,8820,30231,509,509,497,501,57,28,19,0,40,0,0,0,0.001,0.001,0.001,0.021,0.013,0.084,0.085,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-38.agents
0.161,93,185,15592,47174,557,557,550,553,81,32,9,0,52,0,0,0,0,0,0.003,0.023,0.02,0.124,0.128,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-39.agents
0.037,11,23,2450,8557,538,538,534,535,15,7,0,0,4,0,0,0,0,0.001,0.001,0.005,0.002,0.02,0.021,0.01,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-40.agents
0.026,9,19,1727,6822,519,519,517,518,12,3,1,0,5,0,0,0,0,0,0,0.004,0.003,0.013,0.013,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-41.agents
2.891,2321,4492,383697,1025211,539,539,525,529,845,165,238,0,1918,0,0,0,0.002,0,0.027,0.363,0.228,2.463,2.498,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-42.agents
0.182,176,351,13961,48727,549,549,541,543,75,30,1,0,145,0,0,0,0,0.001,0.002,0.024,0.022,0.146,0.148,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-43.agents
0.237,120,241,14331,54712,474,474,465,468,296,63,15,0,42,0,0,0,0,0,0.004,0.027,0.019,0.197,0.201,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-44.agents
0.393,230,455,46887,138860,636,636,628,631,164,59,9,0,162,0,0,0,0.001,0,0.005,0.07,0.059,0.304,0.309,0.009,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-45.agents
0.18,105,202,23836,59349,512,512,495,496,83,61,20,0,24,0,0,0,0,0,0.002,0.046,0.037,0.124,0.126,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-46.agents
0.059,25,50,4296,15829,599,599,593,595,30,7,7,0,11,0,0,0,0,0,0.001,0.014,0.011,0.034,0.035,0.007,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-47.agents
0.127,50,93,18417,38499,568,568,550,554,61,26,11,1,12,0,0,0,0,0,0.002,0.022,0.014,0.093,0.095,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-48.agents
0.178,135,270,20459,55533,487,487,472,474,94,32,4,0,99,0,0,0,0,0,0.004,0.03,0.023,0.134,0.139,0.008,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\10obs-20x20\10obs-20x20map-40agents-49.agents
