runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of classifying conflicts,runtime of building MDDs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
1.2,54,109,75497,238126,9394,9394,9385,9390,11,54,0,0,0,0,0,0,0,0.007,0.009,0.203,0.163,0.754,0.762,0.947,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-20.agents
75.852,2015,2735,16224031,21829349,8857,8857,8840,8846,1612,2006,5,0,4,0,0,0,0.16,0.035,0.225,7.726,6.777,67.347,67.589,0.928,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-21.agents
5.53,335,671,440014,1133216,8194,8194,8182,8189,9,333,1,0,1,0,0,0,0.003,0.034,0.022,1.179,1.009,4.05,4.072,0.991,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-22.agents
7.896,291,583,831475,2066007,9641,9641,9629,9634,9,291,0,0,0,0,0,0,0.008,0.021,0.034,2.318,2.248,5.244,5.278,0.95,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-23.agents
15.114,451,900,2164995,4058141,9981,9981,9967,9972,20,440,9,0,2,0,0,0,0.013,0.036,0.057,4.249,2.786,10.46,10.522,0.981,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-24.agents
0.448,5,10,22803,85270,8459,8459,8453,8457,16,4,0,0,1,0,0,0,0,0.002,0.002,0.045,0.045,0.179,0.18,0.937,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-25.agents
10.506,438,876,1194391,3044200,9776,9776,9765,9770,14,437,1,0,0,0,0,0,0.01,0.023,0.06,2.545,2.505,7.601,7.661,0.94,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-26.agents
0.647,17,34,32405,114075,9406,9406,9399,9403,15,17,0,0,0,0,0,0,0,0.002,0.007,0.091,0.087,0.311,0.316,0.988,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-28.agents
2.317,130,260,144781,435281,8317,8317,8306,8312,6,129,1,0,0,0,0,0,0,0.017,0.016,0.597,0.319,1.46,1.475,0.923,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-30.agents
3.647,164,320,345924,707575,9295,9295,9285,9290,49,135,29,0,0,0,0,0,0.001,0.007,0.026,0.675,0.446,2.714,2.739,0.953,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-31.agents
1.608,42,82,241326,420761,10221,10221,10209,10215,17,39,1,0,2,0,0,0,0,0.003,0.011,0.189,0.168,1.15,1.16,0.916,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-33.agents
0.688,24,48,39331,132216,8948,8948,8941,8945,13,22,1,0,1,0,0,0,0,0.001,0.006,0.1,0.092,0.351,0.355,0.934,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-34.agents
0.985,37,75,61528,196521,8720,8720,8711,8716,12,36,0,0,1,0,0,0,0,0.001,0.004,0.175,0.167,0.58,0.584,0.933,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-37.agents
37.714,1384,2769,3350907,8761699,9631,9631,9618,9624,677,1278,84,0,22,0,0,0,0.032,0.102,0.226,10.786,6.4,26.28,26.517,0.916,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-38.agents
0.958,54,108,44546,164554,8605,8605,8597,8602,11,45,9,0,0,0,0,0,0,0.001,0.013,0.126,0.112,0.602,0.614,0.961,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-39.agents
19.009,407,808,2163169,4494155,10005,10005,9993,9998,654,382,13,0,12,0,0,0,0.01,0.005,0.116,4.232,2.229,14.382,14.504,0.991,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-40.agents
32.326,1729,3458,2893303,7258807,9225,9225,9208,9216,10,1728,0,0,1,0,0,0,0.053,0.535,0.205,6.903,6.649,24.346,24.557,0.92,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-41.agents
4.861,276,552,308914,870870,8742,8742,8731,8737,9,273,3,0,0,0,0,0,0.005,0.016,0.034,1.357,0.675,3.216,3.249,0.954,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-42.agents
4.204,141,280,461017,949115,9465,9465,9456,9461,83,137,4,0,0,0,0,0,0,0.002,0.026,0.666,0.59,3.245,3.27,0.938,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-44.agents
19.312,844,1685,1781203,4461570,9546,9546,9530,9539,14,830,3,0,11,0,0,0,0.02,0.175,0.121,5.817,5.297,12.925,13.049,0.966,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-45.agents
45.22,1594,3188,5480327,12274790,9179,9179,9166,9171,209,1518,65,0,11,0,0,0,0.072,0.112,0.232,13.65,11.012,30.846,31.095,0.901,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-46.agents
15.127,349,685,2643626,3963993,8217,8217,8207,8211,537,335,6,0,8,0,0,0,0.006,0.009,0.073,1.601,1.161,13.209,13.283,0.933,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-47.agents
1.092,46,92,53890,185842,9057,9057,9046,9054,14,42,3,0,1,0,0,0,0,0.01,0.005,0.19,0.174,0.664,0.668,0.92,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-48.agents
2.114,118,234,227621,439590,7604,7604,7593,7599,13,117,0,0,1,0,0,0,0.001,0.017,0.012,0.272,0.252,1.597,1.608,0.98,Disjoint CG+GR+C+T+BP with AStar,D:\MAPF-instances\dao_maps\lak503d\lak503dmap-80agents-49.agents
